movieId,title,clean_title,year,genres,tmdbId,imdbId,in_cf_model
79357,Mr. Nobody (2009),Mr. Nobody,2009.0,Drama|Fantasy|Romance|Sci-Fi,31011.0,485947,True
79363,Music in the Air (1934),Music in the Air,1934.0,Comedy|Musical|Romance,96525.0,25536,False
79368,"Girasoli, I (Sunflower) (1970)","Girasoli, I (Sunflower)",1970.0,Drama,1863.0,65782,False
79388,Play Dirty (1969),Play Dirty,1969.0,Action|Adventure|Drama|War,26652.0,63443,False
79395,"Silver Chalice, The (1954)","Silver Chalice, The",1954.0,Drama|Romance,65212.0,47494,False
79397,George Washington Slept Here (1942),George Washington Slept Here,1942.0,Comedy,35262.0,34780,False
79400,"Last Truck: Closing of a GM Plant, The (2009)","Last Truck: Closing of a GM Plant, The",2009.0,Documentary,37098.0,1487120,False
79402,Telstar: The Joe Meek Story (2008),Telstar: The Joe Meek Story,2008.0,Comedy|Drama,26796.0,1068669,False
79410,In A Day (2006),In A Day,2006.0,Romance,41163.0,452634,False
79424,"Name for Evil, A (1973)","Name for Evil, A",1973.0,Horror,85023.0,70435,False
79428,Dinner for Schmucks (2010),Dinner for Schmucks,2010.0,Comedy,38778.0,427152,True
79430,8: The Mormon Proposition (2010),8: The Mormon Proposition,2010.0,Documentary,40428.0,1484522,False
79458,"Man Who Left His Will on Film, The (Tôkyô sensô sengo hiwa) (1970)","Man Who Left His Will on Film, The (Tôkyô sensô sengo hiwa)",1970.0,Drama,104343.0,66466,False
79461,Diary of a Shinjuku Thief (Shinjuku dorobo nikki) (1969),Diary of a Shinjuku Thief (Shinjuku dorobo nikki),1969.0,Comedy|Drama,104744.0,63598,False
79463,Nanny McPhee Returns (a.k.a. Nanny McPhee and the Big Bang) (2010),Nanny McPhee Returns (a.k.a. Nanny McPhee and the Big Bang),2010.0,Children|Comedy|Fantasy,35019.0,1415283,False
79467,Mid-August Lunch (Pranzo di ferragosto) (2008),Mid-August Lunch (Pranzo di ferragosto),2008.0,Comedy|Drama,17631.0,1277728,False
79469,"Northerners, The (De noorderlingen) (1992)","Northerners, The (De noorderlingen)",1992.0,Comedy,5899.0,105019,False
79471,3 Needles (2005),3 Needles,2005.0,Drama,18166.0,395424,False
79473,"Olivier, Olivier (1992)","Olivier, Olivier",1992.0,Drama,124096.0,102583,False
79475,"Power of Kangwon Province, The (Kangwon-do ui him) (1998)","Power of Kangwon Province, The (Kangwon-do ui him)",1998.0,Drama,86266.0,156906,False
79477,Taking Off (1971),Taking Off,1971.0,Comedy|Drama,59881.0,67820,False
79494,Safe Sex (1999),Safe Sex,1999.0,Comedy,17914.0,220016,False
79496,Restless (Uro) (2006),Restless (Uro),2006.0,Action|Crime|Thriller,37766.0,497539,False
79498,"Town That Dreaded Sundown, The (1976)","Town That Dreaded Sundown, The",1976.0,Crime|Drama|Horror|Mystery|Thriller,48197.0,75342,False
79501,Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka) (2002),Deadly Outlaw: Rekka (a.k.a. Violent Fire) (Jitsuroku Andô Noboru kyôdô-den: Rekka),2002.0,Crime|Drama|Thriller,36274.0,352465,False
79505,North (Nord) (2009),North (Nord),2009.0,Comedy|Drama,26584.0,1252610,False
79507,Amar Akbar Anthony (1977),Amar Akbar Anthony,1977.0,Action|Comedy|Drama,38022.0,75669,False
79515,Farsan (2010),Farsan,2010.0,Comedy,32497.0,1570966,False
79519,Trans-Europ-Express (1966),Trans-Europ-Express,1966.0,Thriller,90908.0,61113,False
79521,Lies (Gojitmal) (1999),Lies (Gojitmal),1999.0,Drama,45043.0,208995,False
79523,"Man from London, The (A Londoni férfi) (2007)","Man from London, The (A Londoni férfi)",2007.0,Crime|Drama|Mystery,31262.0,415127,False
79525,Human Desire (1954),Human Desire,1954.0,Drama|Film-Noir,21564.0,47101,False
79528,Treasure Island (1934),Treasure Island,1934.0,Adventure,43605.0,25907,False
79533,"Bugs Bunny / Road Runner Movie, The (a.k.a. The Great American Chase) (1979)","Bugs Bunny / Road Runner Movie, The (a.k.a. The Great American Chase)",1979.0,Animation|Children|Comedy,20007.0,78915,False
79536,Hellsinki (Rööperi) (2009),Hellsinki (Rööperi),2009.0,Crime,25335.0,1227536,False
79539,Here and There (Tamo i ovde) (2009),Here and There (Tamo i ovde),2009.0,Comedy|Drama,41483.0,1118045,False
79541,Little Nicholas (Le petit Nicolas) (2009),Little Nicholas (Le petit Nicolas),2009.0,Comedy|Drama,31203.0,1264904,False
79543,"Confucian Confusion, A (Du li shi dai) (1994)","Confucian Confusion, A (Du li shi dai)",1994.0,Comedy,54233.0,109685,False
79545,Grotesque (Gurotesuku) (2009),Grotesque (Gurotesuku),2009.0,Horror|Thriller,27297.0,1352369,False
79547,2:13 (2009),2:13,2009.0,Horror|Thriller,39303.0,1002561,False
79551,Shifty (2008),Shifty,2008.0,Crime|Thriller,21900.0,1104126,False
79553,Ip Man 2 (2010),Ip Man 2,2010.0,Action,37472.0,1386932,True
79561,Dr. Moreau's House of Pain (2004),Dr. Moreau's House of Pain,2004.0,Horror,29168.0,400383,False
79565,I Remember (Eu Me Lembro) (2005),I Remember (Eu Me Lembro),2005.0,Drama,108712.0,492967,False
79568,I Am Maria (Jag är Maria) (1979),I Am Maria (Jag är Maria),1979.0,Drama,343283.0,79359,False
79570,Lucky (2010),Lucky,2010.0,Documentary,63075.0,1159712,False
79572,Ramona and Beezus (2010),Ramona and Beezus,2010.0,Children|Comedy,38843.0,493949,False
79575,Solstice (1994),Solstice,1994.0,Drama,,134108,False
79578,"Year of the Hare, The (Jäniksen vuosi) (1977)","Year of the Hare, The (Jäniksen vuosi)",1977.0,Drama|Romance,39008.0,76252,False
79580,"Yank in the R.A.F., A (1941)","Yank in the R.A.F., A",1941.0,Action|Adventure|Drama|Romance|War,49609.0,34405,False
79588,Charlie St. Cloud (2010),Charlie St. Cloud,2010.0,Drama|Fantasy|Romance,37950.0,1438254,False
79590,"Rebound, The (2009)","Rebound, The",2009.0,Comedy|Romance,24122.0,1205535,True
79592,"Other Guys, The (2010)","Other Guys, The",2010.0,Action|Comedy,27581.0,1386588,True
79594,Thrilla in Manila (1975),Thrilla in Manila,1975.0,Documentary,,238859,False
79596,"Lineup, The (1958)","Lineup, The",1958.0,Crime|Drama|Film-Noir,24508.0,51866,False
79599,Operation Endgame (2010),Operation Endgame,2010.0,Action|Comedy|Drama,41135.0,1268987,False
79601,Love in Another Language (Baska Dilde Ask) (2009),Love in Another Language (Baska Dilde Ask),2009.0,Drama|Romance,37570.0,1513713,False
79603,"Oh, Woe Is Me (Hélas pour moi) (1993)","Oh, Woe Is Me (Hélas pour moi)",1993.0,Comedy|Drama,52713.0,107175,False
79607,"Millions Game, The (Das Millionenspiel)","Millions Game, The (Das Millionenspiel)",,Action|Drama|Sci-Fi|Thriller,5465.0,66079,False
79610,Affair in Trinidad (1952),Affair in Trinidad,1952.0,Drama|Film-Noir|Musical|Thriller,61430.0,44331,False
79617,She-Wolf of London (1946),She-Wolf of London,1946.0,Action|Drama|Horror|Mystery,45322.0,38934,False
79627,Cradle of Fear (2001),Cradle of Fear,2001.0,Crime|Drama|Horror|Mystery|Thriller,20591.0,291833,False
79633,"Kautokeino Rebellion, The (Kautokeino-opprøret) (2008)","Kautokeino Rebellion, The (Kautokeino-opprøret)",2008.0,Drama,13221.0,479937,False
79636,"Inner Life of Martin Frost, The (2007)","Inner Life of Martin Frost, The",2007.0,Comedy|Drama,18848.0,479074,False
79638,"Family, The (Famiglia, La) (1987)","Family, The (Famiglia, La)",1987.0,Drama|Musical|Romance,42008.0,93004,False
79640,"Terrace, The (Terrazza, La) (1980)","Terrace, The (Terrazza, La)",1980.0,Drama,77334.0,81616,False
79642,Dreamboat (1952),Dreamboat,1952.0,Comedy,94618.0,44566,False
79644,"Desperados, The (1969)","Desperados, The",1969.0,Western,102488.0,64227,False
79647,"Haunted Strangler, The (Grip of the Strangler) (1958)","Haunted Strangler, The (Grip of the Strangler)",1958.0,Crime|Horror|Mystery,86667.0,51706,False
79651,"L-Shaped Room, The (1962)","L-Shaped Room, The",1962.0,Drama,76000.0,57239,False
79653,North West Mounted Police (1940),North West Mounted Police,1940.0,Action|Adventure|Drama|Romance|Western,83360.0,32850,False
79656,"Great Caruso, The (1951)","Great Caruso, The",1951.0,Drama|Musical,98328.0,43599,False
79663,Triage (2009),Triage,2009.0,Drama|War,33195.0,1217070,False
79667,Call Me Madam (1953),Call Me Madam,1953.0,Comedy|Musical|Romance,46011.0,45592,False
79677,"Two Escobars, The (2010)","Two Escobars, The",2010.0,Crime|Documentary,53190.0,1522863,False
79681,Invisible Agent (1942),Invisible Agent,1942.0,Adventure|Comedy|Sci-Fi|Thriller|War,28426.0,34902,False
79684,Paper Man (2009),Paper Man,2009.0,Comedy|Drama,39414.0,437405,True
79686,All Tomorrow's Parties (2009),All Tomorrow's Parties,2009.0,Documentary|Musical,42039.0,870210,False
79688,Invisible Target (Naam yi boon sik) (2007),Invisible Target (Naam yi boon sik),2007.0,Action|Crime,19528.0,995739,False
79692,Bjarnfreðarson (2009),Bjarnfreðarson,2009.0,Comedy|Drama,37700.0,1534397,False
79695,"Expendables, The (2010)","Expendables, The",2010.0,Action|Adventure|Thriller,27578.0,1320253,True
79702,Scott Pilgrim vs. the World (2010),Scott Pilgrim vs. the World,2010.0,Action|Comedy|Fantasy|Musical|Romance,22538.0,446029,True
79709,"Spanish Main, The (1945)","Spanish Main, The",1945.0,Adventure|Drama|Romance,97735.0,38108,False
79711,Svengali (1931),Svengali,1931.0,Drama|Horror,45803.0,22454,False
79718,Sheep Eaters (Lampaansyöjät) (1972),Sheep Eaters (Lampaansyöjät),1972.0,Comedy|Drama,112383.0,70285,False
79720,Animal Kingdom (2010),Animal Kingdom,2010.0,Crime|Drama,44629.0,1313092,True
79723,"Exploding Girl, The (2009)","Exploding Girl, The",2009.0,Drama,44770.0,1294161,False
79725,Prodigal Sons (2008),Prodigal Sons,2008.0,Documentary,46391.0,1295068,False
79731,Seven Angry Men (1955),Seven Angry Men,1955.0,Drama|Western,149114.0,48602,False
79736,May 6th (06/05) (2004),May 6th (06/05),2004.0,Drama|Thriller,30860.0,419952,False
79739,"Thorn in the Heart, The (2009)","Thorn in the Heart, The",2009.0,Documentary,67367.0,1424062,False
79741,See What I'm Saying: The Deaf Entertainers Documentary (2010),See What I'm Saying: The Deaf Entertainers Documentary,2010.0,Documentary,96108.0,1125387,False
79760,Facing Ali (2009),Facing Ali,2009.0,Documentary,30966.0,1419318,False
79765,"Beast, The (1996)","Beast, The",1996.0,Drama|Horror|Thriller,47477.0,115109,False
79767,Pretty Bird (2008),Pretty Bird,2008.0,Comedy|Drama,40818.0,1058743,False
79769,Raajneeti (2010),Raajneeti,2010.0,Crime|Drama|Romance,37951.0,1291465,False
79771,"Return of Frank James, The (1940)","Return of Frank James, The",1940.0,Western,43821.0,32983,False
79773,Moloch (Molokh) (1999),Moloch (Molokh),1999.0,Drama,55971.0,199777,False
79775,"Story of My Life, The (Mensonges et trahisons et plus si affinités...) (2004)","Story of My Life, The (Mensonges et trahisons et plus si affinités...)",2004.0,Comedy|Romance,10271.0,383025,False
79794,Crossworlds (1997),Crossworlds,1997.0,Action|Comedy|Sci-Fi,17821.0,115985,False
79796,Centurion (2010),Centurion,2010.0,Action|Adventure|Drama|Thriller|War,23759.0,1020558,True
79798,I Killed My Mother (J'ai tué ma mère) (2009),I Killed My Mother (J'ai tué ma mère),2009.0,Drama,26280.0,1424797,False
79800,Life During Wartime (2009),Life During Wartime,2009.0,Comedy|Drama,39800.0,808526,False
79802,Lion's Den (Leonera) (2008),Lion's Den (Leonera),2008.0,Drama,8900.0,1022606,False
79805,That Most Important Thing: Love (L'important c'est d'aimer) (1975),That Most Important Thing: Love (L'important c'est d'aimer),1975.0,Drama|Romance,3476.0,73155,False
79807,Pope Joan (Die Päpstin) (2009),Pope Joan (Die Päpstin),2009.0,Drama|Romance,9503.0,458455,False
79809,Cluny Brown (1946),Cluny Brown,1946.0,Comedy|Romance,52270.0,38419,False
79824,Babies (Bébé(s)) (2010),Babies (Bébé(s)),2010.0,Documentary,44737.0,1020938,True
79828,"Green Room, The (a.k.a. Vanishing Fiancee) (La chambre verte) (1978)","Green Room, The (a.k.a. Vanishing Fiancee) (La chambre verte)",1978.0,Drama,8070.0,77315,False
79830,Captain Conan (Capitaine Conan) (1996),Captain Conan (Capitaine Conan),1996.0,Drama|War,46334.0,115822,False
79832,Easy Living (1937),Easy Living,1937.0,Comedy|Romance,80364.0,28816,False
79835,Like It Is (1998),Like It Is,1998.0,Drama,21001.0,146990,False
79838,Ankur (The Seedling) (1974),Ankur (The Seedling),1974.0,Drama,171492.0,71145,False
79842,For Neda (2010),For Neda,2010.0,Documentary,79829.0,1671630,False
79844,"Battle of the Rails, The (La bataille du rail) (1946)","Battle of the Rails, The (La bataille du rail)",1946.0,Drama|War,39142.0,38334,False
79846,Spider Forest (Geomi sup) (2004),Spider Forest (Geomi sup),2004.0,Drama|Horror|Mystery|Thriller,21781.0,407821,False
79848,What Goes Up (2009),What Goes Up,2009.0,Drama,19874.0,832318,False
79850,12th & Delaware (2010),12th & Delaware,2010.0,Documentary,44806.0,1548865,False
79855,Wonder Bar (1934),Wonder Bar,1934.0,Comedy|Crime|Drama|Musical|Romance,132883.0,26007,False
79860,"Experiment, The (2010)","Experiment, The",2010.0,Drama|Thriller,43549.0,997152,True
79863,Black Water (2007),Black Water,2007.0,Adventure|Drama|Horror|Thriller,14138.0,816436,False
79866,Schmatta: Rags to Riches to Rags (2009),Schmatta: Rags to Riches to Rags,2009.0,Documentary,,1474312,False
79868,Heartless (2009),Heartless,2009.0,Fantasy|Horror|Mystery|Thriller,38150.0,1220214,False
79870,Smash His Camera (2010),Smash His Camera,2010.0,Documentary,47912.0,1280015,False
79872,Chicago (1927),Chicago,1927.0,Comedy|Crime|Drama,128298.0,17750,False
79874,Underworld (1927),Underworld,1927.0,Crime|Drama|Film-Noir,42565.0,18526,False
79879,Piranha (Piranha 3D) (2010),Piranha (Piranha 3D),2010.0,Action|Horror|Thriller,43593.0,464154,True
79882,Milka - A Film About Taboos (Milka - elokuva tabuista) (1980),Milka - A Film About Taboos (Milka - elokuva tabuista),1980.0,Drama,263579.0,81160,False
79884,FC Venus (2006),FC Venus,2006.0,Comedy|Romance,1914.0,487027,False
79895,"Extraordinary Adventures of Adèle Blanc-Sec, The (2010)","Extraordinary Adventures of Adèle Blanc-Sec, The",2010.0,Action|Adventure|Fantasy|Mystery,35552.0,1179025,False
79897,Get Low (2009),Get Low,2009.0,Comedy|Drama|Mystery,44718.0,1194263,True
79901,"Danse: The Paris Opera Ballet, La (La Danse - Le ballet de l'Opéra de Paris) (2009)","Danse: The Paris Opera Ballet, La (La Danse - Le ballet de l'Opéra de Paris)",2009.0,Documentary,67381.0,1500496,False
79910,According to Greta (2009),According to Greta,2009.0,Drama|Romance,26035.0,1059925,False
79912,Accident (Yi ngoi) (2009),Accident (Yi ngoi),2009.0,Thriller,25474.0,1202514,False
79914,Centre Stage: Turn It Up (2008),Centre Stage: Turn It Up,2008.0,Drama|Romance,16346.0,1145144,False
79916,Tony Manero (2008),Tony Manero,2008.0,Crime|Drama,33774.0,1223975,False
79918,Fate Is the Hunter (1964),Fate Is the Hunter,1964.0,Drama,102286.0,58091,False
79920,Blue Skies (1946),Blue Skies,1946.0,Comedy|Drama|Musical|Romance,53446.0,38370,False
79923,"Mating Season, The (1951)","Mating Season, The",1951.0,Comedy,108232.0,43792,False
79925,Prince of Foxes (1949),Prince of Foxes,1949.0,Adventure|Drama,44533.0,41767,False
79927,Terribly Happy (Frygtelig lykkelig) (2008),Terribly Happy (Frygtelig lykkelig),2008.0,Crime|Drama|Film-Noir|Thriller,15952.0,1087890,False
79929,"Eclipse, The (2009)","Eclipse, The",2009.0,Drama|Horror|Thriller,39563.0,1346961,False
79936,Pohjanmaa (1988),Pohjanmaa,1988.0,Drama,55520.0,95880,False
79946,"Joneses, The (2009)","Joneses, The",2009.0,Comedy|Drama,41479.0,1285309,True
79953,With a Song in My Heart (1952),With a Song in My Heart,1952.0,Drama|Musical,65787.0,45333,False
79955,"Love Parade, The (1929)","Love Parade, The",1929.0,Comedy|Musical|Romance,51759.0,20112,False
79972,"Girl on the Train, The (La fille du RER) (2009)","Girl on the Train, The (La fille du RER)",2009.0,Drama,41248.0,1183672,False
79974,Pyaar Impossible (2010),Pyaar Impossible,2010.0,Comedy|Romance,29538.0,1351224,False
79977,"Rains Came, The (1939)","Rains Came, The",1939.0,Adventure|Drama|Romance,115109.0,31835,False
79980,Children of Invention (2009),Children of Invention,2009.0,Drama,42850.0,1322282,False
79987,Gainsbourg (Vie Héroïque) (2010),Gainsbourg (Vie Héroïque),2010.0,Drama|Musical|Romance,31900.0,1329457,False
79994,"Wild Grass (Herbes folles, Les) (2009)","Wild Grass (Herbes folles, Les)",2009.0,Drama|Romance,37842.0,1156143,False
79996,Giallo (2009),Giallo,2009.0,Crime|Horror|Thriller,29159.0,1107816,False
80004,Gaby: A True Story (1987),Gaby: A True Story,1987.0,Drama|Romance,191550.0,93067,False
80014,Ole dole doff (1968),Ole dole doff,1968.0,Drama,122671.0,63384,False
80020,Jumbo (Billy Rose's Jumbo) (1962),Jumbo (Billy Rose's Jumbo),1962.0,Comedy|Musical|Romance,42991.0,55797,False
80022,Miss Sadie Thompson (1953),Miss Sadie Thompson,1953.0,Drama|Musical|Romance,44140.0,46076,False
80026,Tekken (2010),Tekken,2010.0,Action|Sci-Fi,42194.0,411951,False
80033,"President's Man, The (2000)","President's Man, The",2000.0,Action|Adventure|Thriller,31443.0,234516,False
80038,"Wedding Photographer, The (Bröllopsfotografen) (2009)","Wedding Photographer, The (Bröllopsfotografen)",2009.0,Comedy|Drama|Romance,33494.0,1359421,False
80041,Giliap (1975),Giliap,1975.0,Crime|Drama,91873.0,73045,False
80044,Don Quixote (2000),Don Quixote,2000.0,Adventure|Comedy|Drama|Romance,207937.0,181212,False
80049,"Secret Adventures of Gustave Klopp, The (Narco) (2004)","Secret Adventures of Gustave Klopp, The (Narco)",2004.0,Action|Comedy|Fantasy,20200.0,381442,False
80054,Blood into Wine (2010),Blood into Wine,2010.0,Documentary,37259.0,1394383,False
80072,Deadly Circuit (Mortelle randonnée) (1983),Deadly Circuit (Mortelle randonnée),1983.0,Crime|Mystery|Thriller,62981.0,84358,False
80074,Something Like Happiness (Stestí) (2005),Something Like Happiness (Stestí),2005.0,Comedy|Drama,33682.0,406098,False
80076,"Story of Marie and Julien, The (Histoire de Marie et Julien) (2003)","Story of Marie and Julien, The (Histoire de Marie et Julien)",2003.0,Drama|Mystery|Romance,79043.0,339357,False
80083,Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese) (1989),Dragon Ball Z: Dead Zone (Doragon bôru Z 1: Ora no Gohan wo kaese),1989.0,Action|Adventure|Animation|Fantasy|Sci-Fi,28609.0,142235,False
80086,Retribution (Sakebi) (2006),Retribution (Sakebi),2006.0,Horror|Mystery|Thriller,46164.0,843302,False
80094,"Last Exorcism, The (2010)","Last Exorcism, The",2010.0,Horror|Thriller,38358.0,1320244,True
80097,Mother Joan of the Angels (Matka Joanna od aniolów) (1961),Mother Joan of the Angels (Matka Joanna od aniolów),1961.0,Drama|Horror,113458.0,55153,False
80100,Camila (1984),Camila,1984.0,Drama|Romance,42085.0,87027,False
80102,Christopher Strong (1933),Christopher Strong,1933.0,Drama,37581.0,23891,False
80104,San Pietro (1945),San Pietro,1945.0,Documentary|War,84701.0,36630,False
80107,"Dance, Girl, Dance (1940)","Dance, Girl, Dance",1940.0,Comedy|Drama,32196.0,32376,False
80109,King Lear (Korol Lir) (1971),King Lear (Korol Lir),1971.0,Drama,42495.0,64553,False
80111,Black Girl (La noire de...) (1966),Black Girl (La noire de...),1966.0,Drama,95597.0,60758,False
80122,Rosa Luxemburg (1986),Rosa Luxemburg,1986.0,Drama,55562.0,91869,False
80124,Sisters (Syostry) (2001),Sisters (Syostry),2001.0,Action|Crime|Drama,49943.0,284492,False
80126,"American, The (2010)","American, The",2010.0,Drama|Thriller,27579.0,1440728,True
80129,How Tasty Was My Little Frenchman (Como Era Gostoso o Meu Francês) (1971),How Tasty Was My Little Frenchman (Como Era Gostoso o Meu Francês),1971.0,Comedy|Drama,105347.0,66936,False
80132,Children of Hiroshima (Gembaku no ko) (1952),Children of Hiroshima (Gembaku no ko),1952.0,Drama|War,77057.0,44497,False
80135,Kisses (Kuchizuke) (1957),Kisses (Kuchizuke),1957.0,Drama|Romance,98636.0,50612,False
80137,If God Is Willing and da Creek Don't Rise (2010),If God Is Willing and da Creek Don't Rise,2010.0,Documentary,96451.0,1587373,False
80139,Jackass 2.5 (2007),Jackass 2.5,2007.0,Comedy|Documentary,14158.0,1117523,True
80141,"Christmas Toy, The (1986)","Christmas Toy, The",1986.0,Children|Musical,47670.0,99263,False
80144,"Wildcat, The (Die Bergkatze) (1921)","Wildcat, The (Die Bergkatze)",1921.0,Comedy|Drama|Romance,55648.0,11960,False
80146,"Hypothesis of the Stolen Painting, The (L'hypothèse du tableau volé) (1979)","Hypothesis of the Stolen Painting, The (L'hypothèse du tableau volé)",1979.0,Drama|Mystery,88034.0,77707,False
80152,"Trials of Oscar Wilde, The (1960)","Trials of Oscar Wilde, The",1960.0,Drama,172535.0,54403,False
80154,Urban Menace (1999),Urban Menace,1999.0,Action|Horror,109466.0,196181,False
80158,Cartoon All-Stars to the Rescue (1990),Cartoon All-Stars to the Rescue,1990.0,Animation|Children|Comedy|Drama|Fantasy,32638.0,154129,False
80160,"Flintstone Kids' Just Say No Special, The (1988)","Flintstone Kids' Just Say No Special, The",1988.0,Animation|Children,,281859,False
80162,"Horde, The (La Horde) (2009)","Horde, The (La Horde)",2009.0,Action|Horror|Thriller,37905.0,1183276,False
80164,Burrowing (Man tänker sitt) (2009),Burrowing (Man tänker sitt),2009.0,Drama,30846.0,1381282,False
80166,"Switch, The (2010)","Switch, The",2010.0,Comedy|Romance,41210.0,889573,True
80179,Golem (1980),Golem,1980.0,Drama|Mystery|Sci-Fi,107983.0,80806,False
80181,Elephants Dream (2006),Elephants Dream,2006.0,Animation|Fantasy|Sci-Fi,9761.0,807840,False
80183,8th Wonderland (2008),8th Wonderland,2008.0,Drama|Thriller,57816.0,1060234,False
80185,GasLand (2010),GasLand,2010.0,Documentary,40663.0,1558250,True
80189,"Dark Wind, The (1991)","Dark Wind, The",1991.0,Action|Mystery,91396.0,101664,False
80191,Fear and Desire (1953),Fear and Desire,1953.0,Drama|War,10165.0,45758,False
80193,No One Dies in Lily Dale (2010),No One Dies in Lily Dale,2010.0,Documentary,139433.0,1609145,False
80195,Shouting Fire: Stories from the Edge of Free Speech (2009),Shouting Fire: Stories from the Edge of Free Speech,2009.0,Documentary,121471.0,1333657,False
80204,Vesku from Finland (Vesku) (2010),Vesku from Finland (Vesku),2010.0,Documentary,103745.0,1539086,False
80206,Dirty Ho (Lan tou He) (1976),Dirty Ho (Lan tou He),1976.0,Action|Drama,54182.0,79432,False
80208,Visual Acoustics (2008),Visual Acoustics,2008.0,Documentary,39786.0,1233611,False
80210,"End of Poverty, The (2008)","End of Poverty, The",2008.0,Documentary,50641.0,903943,False
80214,"Swan and the Wanderer, The (Kulkuri ja joutsen) (1999)","Swan and the Wanderer, The (Kulkuri ja joutsen)",1999.0,Drama,55403.0,154750,False
80217,Hated (1994),Hated,1994.0,Documentary,46697.0,107086,False
80219,Machete (2010),Machete,2010.0,Action|Adventure|Comedy|Crime|Thriller,23631.0,985694,True
80222,Step Up 3D (2010),Step Up 3D,2010.0,Drama|Romance,41233.0,1193631,True
80224,Smart Money (1931),Smart Money,1931.0,Crime|Drama,17966.0,22403,False
80226,Tarzan's Magic Fountain (1949),Tarzan's Magic Fountain,1949.0,Action|Adventure|Fantasy|Romance,206145.0,41947,False
80230,Off and Running (2009),Off and Running,2009.0,Documentary,44255.0,1083853,False
80233,"Truth, The (2010) ","Truth, The",2010.0,Thriller,39240.0,1315419,False
80235,"Wedding Song, The (2008) ","Wedding Song, The",2008.0,Drama|War,50338.0,1264074,False
80241,Going the Distance (2010),Going the Distance,2010.0,Comedy|Romance,38073.0,1322312,True
80243,Bananaz (2008),Bananaz,2008.0,Documentary,76237.0,1168773,False
80247,False as Water (Falsk som vatten) (1985),False as Water (Falsk som vatten),1985.0,Drama|Mystery|Thriller,105737.0,89124,False
80258,"Moon Is Blue, The (1953)","Moon Is Blue, The",1953.0,Comedy|Romance,71839.0,46094,False
80260,Love Letters (1945),Love Letters,1945.0,Drama|Mystery|Romance,109881.0,37885,False
80264,Pride of the Marines (1945),Pride of the Marines,1945.0,Drama|War,52337.0,38000,False
80267,Comrade X (1940),Comrade X,1940.0,Comedy|Drama,32194.0,32349,False
80269,Above and Beyond (1952),Above and Beyond,1952.0,Action|Drama,80806.0,44324,False
80271,Four Stories of St. Julian (2010),Four Stories of St. Julian,2010.0,Crime|Thriller,44222.0,1059790,False
80281,Bill Bailey: Tinselworm (2008),Bill Bailey: Tinselworm,2008.0,Comedy|Documentary,13585.0,1351630,False
80283,Babes on Broadway (1941),Babes on Broadway,1941.0,Comedy|Musical|Romance,43790.0,34485,False
80285,Conquest (1937),Conquest,1937.0,Drama|Romance,30630.0,28739,False
80288,"Street with No Name, The (1948)","Street with No Name, The",1948.0,Crime|Drama|Film-Noir|Thriller,36814.0,40843,False
80290,It's a Great Feeling (1949),It's a Great Feeling,1949.0,Comedy,32552.0,41515,False
80292,"Joker Is Wild, The (All the Way) (1957)","Joker Is Wild, The (All the Way)",1957.0,Drama|Musical,133792.0,50569,False
80295,"Reincarnation of Peter Proud, The (1975)","Reincarnation of Peter Proud, The",1975.0,Horror|Mystery,101422.0,73615,False
80311,"Come On, Rangers (1938)","Come On, Rangers",1938.0,Romance|Western,132859.0,30006,False
80313,"Oh, Susanna! (1936)","Oh, Susanna!",1936.0,Romance|Western,113214.0,29334,False
80315,"Worthless, The (Arvottomat) (1982)","Worthless, The (Arvottomat)",1982.0,Crime|Drama,33481.0,83579,False
80321,Blood River (2009),Blood River,2009.0,Horror|Thriller|Western,31549.0,1137999,False
80324,Abandoned (2010),Abandoned,2010.0,Drama|Mystery|Thriller,43642.0,1470171,False
80328,"Saimaa Gesture, The (Saimaa-ilmiö) (1981)","Saimaa Gesture, The (Saimaa-ilmiö)",1981.0,Documentary,148482.0,83022,False
80330,Offside (2006),Offside,2006.0,Comedy|Drama,13209.0,774755,False
80337,Still Bill (2009),Still Bill,2009.0,Documentary,55063.0,1333117,False
80339,Homecoming (2009),Homecoming,2009.0,Drama|Thriller,22681.0,1135500,False
80344,Beach Red (1967),Beach Red,1967.0,Drama|War,39519.0,61389,False
80346,"Song to Remember, A (1945)","Song to Remember, A",1945.0,Drama,119764.0,38104,False
80348,Arch of Triumph (1948),Arch of Triumph,1948.0,Drama|Romance|War,40985.0,40109,False
80350,Vampires Suck (2010),Vampires Suck,2010.0,Comedy,40264.0,1666186,True
80352,Young Again (1986),Young Again,1986.0,Fantasy,148175.0,92269,False
80354,Men in the City (Männerherzen) (2009),Men in the City (Männerherzen),2009.0,Comedy,28938.0,1255955,False
80358,"Theory of Everything, The (2006)","Theory of Everything, The",2006.0,Drama,268021.0,318126,False
80361,$5 a Day (2008),$5 a Day,2008.0,Comedy|Drama,4204.0,1024733,False
80363,Resident Evil: Afterlife (2010),Resident Evil: Afterlife,2010.0,Action|Horror|Sci-Fi|Thriller|IMAX,35791.0,1220634,True
80374,Symbol (Shinboru) (2009),Symbol (Shinboru),2009.0,Comedy|Fantasy,42430.0,1410261,False
